# Annotation file generated by Gemma
# Generated 06/30/2022
# If you use this file for your research, please cite: 
# Lim et al. (2021) Curation of over 10 000 transcriptomic studies to enable data reuse. 
# Database, baab006 (doi:10.1093/database/baab006). 
# Gemma link for this platform: http://gemma.msl.ubc.ca/ arrays/showArrayDesign.html?id=672
# Generic_human_ensemblIds  Generic platform for Homo sapiens, indexed by Ensembl IDs
# Homo sapiens
ProbeName	GeneSymbols	GeneNames	GOTerms	GemmaIDs	NCBIids
ENSG00000125744	RTN2	reticulon 2	GO:0046324|GO:0065002|GO:1902430|GO:0010467	145250	6253
ENSG00000166925	TSC22D4	TSC22 domain family member 4	GO:0006357|GO:0006970|GO:0045892	348811	81628
ENSG00000284596	MIR4467	microRNA 4467		8625051	100616367
ENSG00000284564	MIR3064	microRNA 3064		8625089	100616387
ENSG00000204175	GPRIN2	G protein regulated inducer of neurite outgrowth 2	GO:0031175	201087	9721
ENSG00000179163	FUCA1	alpha-L-fucosidase 1	GO:0006027|GO:0006004|GO:0016139|GO:0019377	50003	2517
ENSG00000231396	USP17L10	ubiquitin specific peptidase 17 like family member 10	GO:0006511|GO:0016579|GO:0042981	8090350	100287144
ENSG00000274956					
ENSG00000172000	ZNF556	zinc finger protein 556	GO:0000122|GO:0006357	342236	80032
ENSG00000242389	RBMY1E	RNA binding motif protein Y-linked family 1 member E	GO:0008380|GO:0006397	431080	378950
ENSG00000179912	R3HDM2	R3H domain containing 2		232642	22864
ENSG00000173065	FAM222B	family with sequence similarity 222 member B		302447	55731
ENSG00000267638	LOC105371789	uncharacterized LOC105371789		9227374	105371789
ENSG00000255330					
ENSG00000239608	RUVBL1-AS1	RUVBL1 antisense RNA 1		8723169	100874089
ENSG00000231924	PSG1	pregnancy specific beta-1-glycoprotein 1	GO:0007565|GO:0002682|GO:0007165	133262	5669
ENSG00000148386	LCN9	lipocalin 9		436829	392399
ENSG00000204442	NALF1	NALCN channel auxiliary factor 1	GO:0098703	461722	728215
ENSG00000231023	LINC00326	long intergenic non-protein coding RNA 326		421626	285735
ENSG00000226174	TEX22	testis expressed 22		453929	647310
ENSG00000275385	CCL18	C-C motif chemokine ligand 18	GO:0006935|GO:0070098|GO:0006955|GO:0006954|GO:0007267|GO:0007154|GO:0007165|GO:0048247|GO:0007186|GO:0043547|GO:0071347|GO:0071346|GO:0002548|GO:0071356|GO:0030593|GO:0070374	147225	6362
ENSG00000198824	CHAMP1	chromosome alignment maintaining phosphoprotein 1	GO:0051315|GO:0034501|GO:0031134|GO:0035372	417234	283489
ENSG00000225037	EIF1AX-AS1	EIF1AX antisense RNA 1		8723146	100874078
ENSG00000275066	SYNRG	synergin gamma	GO:0006886|GO:0006897	230559	11276
ENSG00000284277	MIR7162	microRNA 7162		9001350	102466227
ENSG00000221890	NPTXR	neuronal pentraxin receptor	GO:0098962	242902	23467
ENSG00000149932	TMEM219	transmembrane protein 219	GO:0006915	382247	124446
ENSG00000263813	MIR3679	microRNA 3679		8568946	100500878
ENSG00000033100	CHPF2	chondroitin polymerizing factor 2	GO:0030206	285177	54480
ENSG00000123415	SMUG1	single-strand-selective monofunctional uracil-DNA glycosylase 1	GO:0045008|GO:0006284	244757	23583
ENSG00000103855	CD276	CD276 molecule	GO:0050852|GO:0050776|GO:0001817|GO:0042102|GO:0042110|GO:0032729	345608	80381
ENSG00000222036	POTEM	POTE ankyrin domain family member M		446841	641455
ENSG00000174136	RGMB	repulsive guidance molecule BMP co-receptor b	GO:0007155|GO:0045893|GO:0030509|GO:0007165	421596	285704
ENSG00000266329	MIR4281	microRNA 4281		8506586	100422962
ENSG00000152359	POC5	POC5 centriolar protein	GO:0007049	387924	134359
ENSG00000144895	EIF2A	eukaryotic translation initiation factor 2A	GO:0006417|GO:0032933|GO:0006468|GO:0006413|GO:0042255|GO:1990928|GO:0009967	353755	83939
ENSG00000203909	DPPA5	developmental pluripotency associated 5	GO:0010468	425244	340168
ENSG00000277363	SRCIN1	SRC kinase signaling inhibitor 1	GO:0006887|GO:0030334|GO:0050709|GO:0061098|GO:0061099|GO:0061001|GO:0034446	345798	80725
ENSG00000146205	ANO7	anoctamin 7	GO:0006821|GO:1902476|GO:0034220|GO:0055085|GO:0061588	268964	50636
ENSG00000101493	ZNF516	zinc finger protein 516	GO:0050873|GO:0006357|GO:0006355|GO:0045893|GO:0060612|GO:0120162|GO:0009409	199990	9658
ENSG00000136521	NDUFB5	NADH:ubiquinone oxidoreductase subunit B5	GO:0042776|GO:0009060|GO:0032981|GO:0006120	115091	4711
ENSG00000112695	COX7A2	cytochrome c oxidase subunit 7A2	GO:0097250|GO:0006123|GO:0045333|GO:0002082	28539	1347
ENSG00000284259	MIR6773	microRNA 6773		9001320	102466194
ENSG00000125746	EML2	EMAP like 2	GO:0007605|GO:0000226|GO:0007601|GO:0031115|GO:0010968	247061	24139
ENSG00000079263	SP140	SP140 nuclear body protein	GO:0006357|GO:0006952	230303	11262
ENSG00000222417	MIR1470	microRNA 1470		8101777	100302127
ENSG00000267024	LOC124904695	uncharacterized LOC124904695		10590128	124904695
ENSG00000235092	ID2-AS1	ID2 antisense RNA 1		8571097	100506299
ENSG00000049283	EPN3	epsin 3	GO:0006897	292621	55040
ENSG00000120217	CD274	CD274 molecule	GO:0032733|GO:0030335|GO:0046007|GO:0046006|GO:0042102|GO:1905399|GO:0034097|GO:1905404|GO:2000562|GO:0002845|GO:0032693|GO:0071222|GO:0070232|GO:0006955|GO:0032689|GO:1901998|GO:0002250|GO:1903556|GO:0007166|GO:0042130|GO:0007165|GO:2001186|GO:0031295	264910	29126
ENSG00000168061	SAC3D1	SAC3 domain containing 1	GO:0051225|GO:0051301|GO:0051298	265881	29901
ENSG00000196341	OR8D1	olfactory receptor family 8 subfamily D member 1	GO:0050911|GO:0007186|GO:0007608	416520	283159
ENSG00000283039	KLF18	Kruppel like factor 18	GO:0006357	9259286	105378952
ENSG00000163348	PYGO2	pygopus family PHD finger 2	GO:0030879|GO:0051569|GO:0060070|GO:0007289|GO:0007420|GO:0002088|GO:0048589|GO:0060021|GO:0035563|GO:0033599|GO:0001822|GO:0035065	367992	90780
ENSG00000263811	MIR3675	microRNA 3675		8568942	100500876
ENSG00000183780	SLC35F3	solute carrier family 35 member F3	GO:0015888	394948	148641
ENSG00000101680	LAMA1	laminin subunit alpha 1	GO:0030334|GO:0006468|GO:0110011|GO:0007411|GO:0045995|GO:0007155|GO:0043010|GO:0045198|GO:0061304|GO:0051149|GO:0048514|GO:0045785|GO:0002011|GO:0007166|GO:0060441|GO:2001046|GO:0060445|GO:0009887|GO:0009888	418944	284217
ENSG00000241043	C9orf133	chromosome 9 open reading frame 133		1103392	548324
ENSG00000249784	SCARNA22	small Cajal body-specific RNA 22	GO:0006396	459591	677770
ENSG00000273745	MIR6870	microRNA 6870		9001134	102465525
ENSG00000105639	JAK3	Janus kinase 3	GO:0070670|GO:0030218|GO:0006468|GO:0007259|GO:0042981|GO:0046425|GO:0050868|GO:0060397|GO:0007260|GO:0042104|GO:0018108|GO:0030154|GO:0071104|GO:0032695|GO:0032693|GO:0038110|GO:0051770|GO:0070232|GO:0070672|GO:0002731|GO:0045087|GO:0007204|GO:0002250|GO:0007167|GO:0051928|GO:0045221|GO:0035771|GO:0045626|GO:0043029|GO:0035556|GO:0070669|GO:0070244|GO:0019221|GO:0030183	80525	3718
ENSG00000178821	TMEM52	transmembrane protein 52		424617	339456
ENSG00000134438	RAX	retina and anterior neural fold homeobox	GO:0007601|GO:0006357|GO:0007389|GO:0060173|GO:0043010|GO:0045944|GO:0021854	267606	30062
ENSG00000235412	TTTY4B	testis-specific transcript, Y-linked 4B		445332	474149
ENSG00000211538	MIR501	microRNA 501	GO:0090263|GO:0010628|GO:0035195	446472	574503
ENSG00000259337	IGHV1OR15-2	immunoglobulin heavy variable 1/OR15-2 (pseudogene)		8090312	100287128
ENSG00000267645					
ENSG00000111358	GTF2H3	general transcription factor IIH subunit 3	GO:0006366|GO:0006289|GO:0006281|GO:0070816	58559	2967
ENSG00000170209	ANKK1	ankyrin repeat and kinase domain containing 1	GO:0010564|GO:0006468	413515	255239
ENSG00000029363	BCLAF1	BCL2 associated transcription factor 1	GO:1990830|GO:0043620|GO:0043065|GO:0045892|GO:2001022|GO:2000144|GO:2001244|GO:0045944|GO:0006915	201977	9774
ENSG00000021461	CYP3A43	cytochrome P450 family 3 subfamily A member 43	GO:0008202|GO:0070989	328971	64816
ENSG00000269743	SLC25A53	solute carrier family 25 member 53	GO:1990542	439777	401612
ENSG00000167397	VKORC1	vitamin K epoxide reductase complex subunit 1	GO:0014070|GO:0050820|GO:0046677|GO:0007596|GO:0042373|GO:0010243|GO:0030193|GO:0060348|GO:0006805|GO:0017187	331997	79001
ENSG00000134020	PEBP4	phosphatidylethanolamine binding protein 4		399321	157310
ENSG00000270346	HTATSF1P2	HIV-1 Tat specific factor 1 pseudogene 2		439134	401233
ENSG00000277379	MIR6724-3	microRNA 6724-3		9152731	103504739
ENSG00000185198	PRSS57	serine protease 57	GO:0006508	438191	400668
ENSG00000130707	ASS1	argininosuccinate synthase 1	GO:0071242|GO:0006526|GO:0007494|GO:0010043|GO:0009410|GO:0010046|GO:0071549|GO:0060416|GO:0032355|GO:0060539|GO:0071346|GO:0071400|GO:0071222|GO:0071320|GO:0071230|GO:0006953|GO:0007623|GO:0007568|GO:0006531|GO:0000053|GO:0007584|GO:1903038|GO:0000052|GO:0000050|GO:0045429|GO:0071418|GO:0001822|GO:0071356|GO:0071499|GO:0001889|GO:0071377	10384	445
ENSG00000173786	CNP	2',3'-cyclic nucleotide 3' phosphodiesterase	GO:0000226|GO:0021762|GO:0008344|GO:0048709|GO:0009214|GO:0046902|GO:0009636|GO:0032496|GO:0007409|GO:0030900|GO:0007568|GO:0007268	26946	1267
ENSG00000170075	GPR37L1	G protein-coupled receptor 37 like 1	GO:0021940|GO:0043410|GO:1903206|GO:0045879|GO:0007224|GO:0048712|GO:0045665|GO:0060020|GO:0003085|GO:0007193	193177	9283
ENSG00000078053	AMPH	amphiphysin	GO:0006897|GO:0007268|GO:0048488	6519	273
ENSG00000138315	OIT3	oncoprotein induced transcript 3	GO:1903118	403567	170392
ENSG00000269713	NBPF9	NBPF member 9		438393	400818
ENSG00000172653					
ENSG00000115461	IGFBP5	insulin like growth factor binding protein 5	GO:0048662|GO:0051897|GO:0048286|GO:0030336|GO:0048009|GO:1901862|GO:1904754|GO:0044342|GO:0060056|GO:0071407|GO:0060416|GO:0031069|GO:0001558|GO:0071320|GO:0051146|GO:1904707|GO:0007568|GO:0007565|GO:1904205|GO:0014912|GO:0007165|GO:0042593|GO:0045926|GO:0043568|GO:0035556|GO:0043567|GO:0017148|GO:0045668|GO:0043569|GO:0001649	76267	3488
ENSG00000170892	TSEN34	tRNA splicing endonuclease subunit 34	GO:0090502|GO:0000379|GO:0006397	332584	79042
ENSG00000153044	CENPH	centromere protein H	GO:0007052|GO:0051382|GO:0007059|GO:0051383	329839	64946
ENSG00000266010	GATA6-AS1	GATA6 antisense RNA 1 (head to head)		3877057	100128893
ENSG00000156239	N6AMT1	N-6 adenine-specific DNA methyltransferase 1	GO:0030307|GO:0032259|GO:0006325|GO:0018872|GO:0009404|GO:0032775|GO:0034968|GO:0018364	264535	29104
ENSG00000212807	OR2A42	olfactory receptor family 2 subfamily A member 42	GO:0050911|GO:0007186	440266	402317
ENSG00000232624	LINC01517	long intergenic non-protein coding RNA 1517		8798918	101929218
ENSG00000006114					
ENSG00000287260	LOC101928868	uncharacterized LOC101928868		8798691	101928868
ENSG00000267594	CYP4F24P	cytochrome P450 family 4 subfamily F member 24, pseudogene		432766	388514
ENSG00000006757	PNPLA4	patatin like phospholipase domain containing 4	GO:0042572|GO:0019433|GO:0055088	176074	8228
ENSG00000284144	MIR6866	microRNA 6866		9001528	102466986
ENSG00000230448	LINC00276	long intergenic non-protein coding RNA 276		8506894	100499171
ENSG00000164325	TMEM174	transmembrane protein 174		387904	134288
ENSG00000148053	NTRK2	neurotrophic receptor tyrosine kinase 2	GO:0031547|GO:0043410|GO:0007631|GO:0001570|GO:0007275|GO:0048709|GO:0014047|GO:0021987|GO:0001934|GO:0038179|GO:0071230|GO:0042490|GO:0051965|GO:0010976|GO:0007169|GO:0046777|GO:0099183|GO:0019227|GO:0033674|GO:0051896|GO:0022011|GO:0099551|GO:0007612|GO:0060291|GO:0010628|GO:1990090|GO:1902430|GO:0014068|GO:0018105|GO:0018108|GO:0046548|GO:0070374|GO:1990416|GO:0001764|GO:0050772|GO:0007623|GO:2000811|GO:0043087|GO:0008284|GO:0030182|GO:0043524|GO:0048935|GO:0033138|GO:0021954	118681	4915
ENSG00000119048	UBE2B	ubiquitin conjugating enzyme E2 B	GO:0070076|GO:0070193|GO:0050821|GO:0006301|GO:0010845|GO:0043951|GO:0007283|GO:0070936|GO:0009410|GO:2000242|GO:0009411|GO:0070979|GO:0051093|GO:0016567|GO:0070534|GO:0033522|GO:0090263|GO:0000209|GO:0045141|GO:0051026|GO:0043161|GO:0006513|GO:0006511|GO:0051865|GO:0006974|GO:0007288|GO:0043066|GO:0006281|GO:0035234|GO:0016574|GO:0001701|GO:0006915	165913	7320
ENSG00000244541	LINC01213	long intergenic non-protein coding RNA 1213		8799249	101927992
ENSG00000284269	MIR7855	microRNA 7855		9001218	102465841
ENSG00000231269					
ENSG00000162777	DENND2D	DENN domain containing 2D	GO:0050790	341147	79961
ENSG00000224939	LINC00184	long intergenic non-protein coding RNA 184		8101946	100302691
ENSG00000284258	MIR8085	microRNA 8085		9001272	102465879
ENSG00000172752	COL6A5	collagen type VI alpha 5 chain	GO:0030198|GO:0007155	413966	256076
ENSG00000130363	RSPH3	radial spoke head 3		352299	83861
ENSG00000164399	IL3	interleukin 3	GO:0050731|GO:0006955|GO:0007399|GO:0007267|GO:0042531|GO:0007165|GO:0008284|GO:0035162	77507	3562
ENSG00000232837	LINC01700	long intergenic non-protein coding RNA 1700		8798487	101928435
ENSG00000267579	LOC105372145	uncharacterized LOC105372145		9228967	105372145
ENSG00000180425	C11orf71	chromosome 11 open reading frame 71		285268	54494
ENSG00000166337	TAF10	TATA-box binding protein associated factor 10	GO:0001892|GO:0006468|GO:0006366|GO:0000082|GO:0006367|GO:0045893|GO:0060173|GO:0035521|GO:0035522|GO:0042789|GO:0001756|GO:0035264|GO:0048371|GO:0006357|GO:0006355|GO:0060261|GO:0006352|GO:0043484|GO:1905069|GO:0006282|GO:0043966|GO:0016578|GO:0016573|GO:0070365|GO:0051101|GO:0051123|GO:0036285|GO:0006915	157467	6881
ENSG00000169064	ZBBX	zinc finger B-box domain containing	GO:0003341	338120	79740
ENSG00000157950					
ENSG00000185775	SPATA31A6	SPATA31 subfamily A member 6	GO:0007283|GO:0030154	434302	389730
ENSG00000105447	GRWD1	glutamate rich WD repeat containing 1	GO:0006337|GO:0042254|GO:0006334|GO:0006260	351848	83743
ENSG00000117242	PINK1-AS	PINK1 antisense RNA		8721943	100861548
ENSG00000277209	RPPH1	ribonuclease P RNA component H1	GO:0090502|GO:0008033	365246	85495
ENSG00000170454	KRT75	keratin 75	GO:0045109|GO:0002244|GO:0031424	190559	9119
ENSG00000109832	DDX25	DEAD-box helicase 25	GO:0006406|GO:0006417|GO:0016973|GO:0007286	264781	29118
ENSG00000159496	RGL4	ral guanine nucleotide dissociation stimulator like 4	GO:0043547|GO:0007265	415787	266747
ENSG00000108771	DHX58	DExH-box helicase 58	GO:0032728|GO:0045087|GO:1900246|GO:1900245|GO:0045088|GO:0032481|GO:0039536|GO:0032480|GO:0039534|GO:0039528|GO:0045824|GO:0009615|GO:0009617	333424	79132
ENSG00000223614	ZNF735	zinc finger protein 735	GO:0006357|GO:0006355	467864	730291
ENSG00000197705	KLHL14	kelch like family member 14		316914	57565
ENSG00000197128	ZNF772	zinc finger protein 772	GO:0006357	438250	400720
ENSG00000186481	ANKRD20A5P	ankyrin repeat domain 20 family member A5, pseudogene		442476	440482
ENSG00000228961	LINC01690	long intergenic non-protein coding RNA 1690		9006717	102724502
ENSG00000139343	SNRPF	small nuclear ribonucleoprotein polypeptide F	GO:0000387|GO:0000398|GO:1903241|GO:0008380|GO:0036261	152760	6636
ENSG00000222532	MIR1468	microRNA 1468		8101765	100302115
ENSG00000168172	HOOK3	hook microtubule tethering protein 3	GO:0050768|GO:0097150|GO:0007032|GO:0007040|GO:0034454|GO:0031122|GO:0015031|GO:0022027|GO:0051645|GO:0008333|GO:0030705|GO:0045022|GO:0071539|GO:1905719	357888	84376
ENSG00000149575	SCN2B	sodium voltage-gated channel beta subunit 2	GO:0035725|GO:0007268|GO:0007399|GO:0060371|GO:0046684|GO:2000649|GO:0086002|GO:0060048|GO:0086012|GO:0010467|GO:0098915|GO:0086091|GO:0009408	146510	6327
ENSG00000231908	IDH1-AS1	IDH1 antisense RNA 1		8574250	100507475
ENSG00000104936	DMPK	DM1 protein kinase	GO:0002028|GO:0006468|GO:0018105|GO:0014722|GO:0051823|GO:0006998|GO:0006874|GO:0010657|GO:0008016|GO:0010830|GO:0035556|GO:0014853|GO:0050790	36647	1760
ENSG00000087301	TXNDC16	thioredoxin domain containing 16		316611	57544
ENSG00000108231	LGI1	leucine rich glioma inactivated 1	GO:0030307|GO:0007411|GO:0007399|GO:0050806|GO:0031175|GO:0099645	192065	9211
ENSG00000284693	LINC02606	long intergenic non-protein coding RNA 2606		8570400	100506022
ENSG00000100811	YY1	YY1 transcription factor	GO:0000122|GO:0045995|GO:0048468|GO:1902894|GO:0007283|GO:0034696|GO:0000724|GO:0000723|GO:0033044|GO:0048593|GO:0006357|GO:0051726|GO:0060382|GO:0006275|GO:0034644|GO:0006403|GO:0045893|GO:0010628|GO:0010629|GO:0071707|GO:0045739|GO:0010225|GO:0009952|GO:0071347|GO:0006338|GO:1904507|GO:0032688|GO:0006974|GO:0061052|GO:0045944|GO:0030183	169730	7528
ENSG00000178826	TMEM139	transmembrane protein 139		388488	135932
ENSG00000173950	XXYLT1	xyloside xylosyltransferase 1	GO:0016266	397570	152002
ENSG00000267517	LINC01855	long intergenic non-protein coding RNA 1855		9229665	105372292
ENSG00000133131	MORC4	MORC family CW-type zinc finger 4		337625	79710
ENSG00000213626	LBH	LBH regulator of WNT signaling pathway	GO:1904677|GO:0045893|GO:2000737|GO:1904674|GO:0045892|GO:0043408|GO:0060644|GO:2000103|GO:0033147	348317	81606
ENSG00000198972	MIRLET7E	microRNA let-7e	GO:2000272|GO:1904893|GO:0035278|GO:0032715|GO:0042532|GO:0070104|GO:0043433|GO:0035195|GO:1904995	440905	406887
ENSG00000179041	RRS1	ribosome biogenesis regulator 1 homolog	GO:0000055|GO:0000027|GO:0002244|GO:1901796|GO:0042273|GO:1902570|GO:0007080|GO:0000447	238499	23212
ENSG00000135336	ORC3	origin recognition complex subunit 3	GO:0006275|GO:0061351|GO:0006270|GO:0006260|GO:0014009	245011	23595
ENSG00000240541	TM4SF1-AS1	TM4SF1 antisense RNA 1		8723173	100874091
ENSG00000118680	MYL12B	myosin light chain 12B	GO:0008360	373467	103910
ENSG00000005022	SLC25A5	solute carrier family 25 member 5	GO:0030218|GO:1901526|GO:1901029|GO:0007059|GO:0140021|GO:0046902|GO:0015853|GO:1990544|GO:0051503|GO:1902600|GO:0008284|GO:0030183|GO:1990845	6964	292
ENSG00000105675	ATP4A	ATPase H+/K+ transporting subunit alpha	GO:0030007|GO:1990573|GO:0006883|GO:0010248|GO:1902600|GO:0034220|GO:0036376	11313	495
ENSG00000146701	MDH2	malate dehydrogenase 2	GO:0006108|GO:0006107|GO:0006734|GO:0006099|GO:0006094|GO:0009060	90014	4191
ENSG00000240764	PCDHGC5	protocadherin gamma subfamily C, 5	GO:0043524|GO:0007399|GO:0007156|GO:0007155|GO:0050808	306807	56097
ENSG00000141524	TMC6	transmembrane channel like 6	GO:0034220	231054	11322
ENSG00000185448	FAM47A	family with sequence similarity 47 member A		400215	158724
ENSG00000231154	MORF4L2-AS1	MORF4L2 antisense RNA 1		425612	340544
ENSG00000124900	TRIM51	tripartite motif-containing 51	GO:0045087|GO:0016567|GO:0010468	360707	84767
ENSG00000141582	CBX4	chromobox 4	GO:0000122|GO:0006325|GO:0016925|GO:0043066|GO:0045892	180096	8535
ENSG00000134313	KIDINS220	kinase D interacting substrate 220	GO:0038180|GO:0048813|GO:0010976|GO:1990090|GO:0001701|GO:0050790	315932	57498
ENSG00000185837	HDHD5-AS1	HDHD5 antisense RNA 1		3883989	100130717
ENSG00000175602	CCDC85B	coiled-coil domain containing 85B	GO:0030308|GO:0030154|GO:0045599|GO:0045892	225524	11007
ENSG00000285053	TBCE	tubulin folding cofactor E	GO:0000226|GO:0006457|GO:0008344|GO:0007023|GO:0048589|GO:0007021|GO:0009791|GO:0007052|GO:0014889|GO:0048936	158138	6905
ENSG00000231755	CHODL-AS1	CHODL antisense RNA 1		283561	54075
ENSG00000205441	KRTAP10-7	keratin associated protein 10-7		431171	386675
ENSG00000224940	PRRT4	proline rich transmembrane protein 4		439425	401399
ENSG00000198986					
ENSG00000284561	MIR4788	microRNA 4788		8624879	100616281
ENSG00000167641	PPP1R14A	protein phosphatase 1 regulatory inhibitor subunit 14A	GO:0042325|GO:0043086	373357	94274
ENSG00000284450	MIR664B	microRNA 664b	GO:0006396	8648437	100847052
ENSG00000204149	AGAP6	ArfGAP with GTPase domain, ankyrin repeat and PH domain 6	GO:0090630	1099126	414189
ENSG00000164366	CCDC127	coiled-coil domain containing 127		387769	133957
ENSG00000186665	C17orf58	chromosome 17 open reading frame 58		418273	284018
ENSG00000265000	MARCHF10-DT	MARCHF10 divergent transcript		8800116	101927877
ENSG00000128487	SPECC1	sperm antigen with calponin homology and coiled-coil domains 1	GO:0008306|GO:0030036|GO:0001824	370878	92521
ENSG00000188778	ADRB3	adrenoceptor beta 3	GO:0031649|GO:0071880|GO:0005975|GO:0002024|GO:0002025|GO:0043410|GO:0006091|GO:0050873|GO:0006898|GO:0007568|GO:0002032|GO:0046677|GO:0006112|GO:0007188|GO:0007187|GO:0007190|GO:0040015|GO:0042755|GO:0120162|GO:0009409	4010	155
ENSG00000137807	KIF23	kinesin family member 23	GO:0051256|GO:0000022|GO:0007018|GO:0000281|GO:0032467	196690	9493
ENSG00000266463	MIR3196	microRNA 3196		8506688	100423014
ENSG00000102225	CDK16	cyclin dependent kinase 16	GO:0006887|GO:0006468|GO:0051726|GO:0010508|GO:0000083|GO:0061178|GO:0007283|GO:0031175|GO:0030252	122461	5127
ENSG00000131096	PYY	peptide YY	GO:0060575|GO:0007218|GO:0007631	134069	5697
ENSG00000265843	LINC01029	long intergenic non-protein coding RNA 1029		8799797	101927715
ENSG00000144468	RHBDD1	rhomboid domain containing 1	GO:1904211|GO:0031293|GO:0034620|GO:2000254|GO:0036503|GO:0034644|GO:0010954|GO:0048515|GO:0043687|GO:0006915|GO:0043066	356230	84236
ENSG00000277775	H3C7	H3 clustered histone 7	GO:0006335|GO:0006334|GO:0040029|GO:0032200	188321	8968
ENSG00000179399	GPC5	glypican 5	GO:1905475|GO:0016477|GO:0090263	47590	2262
ENSG00000144642	RBMS3	RNA binding motif single stranded interacting protein 3	GO:0002357|GO:0090090|GO:0010628|GO:0010629	260712	27303
ENSG00000232803	SLCO4A1-AS1	SLCO4A1 antisense RNA 1		3873176	100127888
ENSG00000089127	OAS1	2'-5'-oligoadenylate synthetase 1	GO:0032728|GO:0098586|GO:0045071|GO:0006006|GO:0051607|GO:0042593|GO:2000342|GO:0071639|GO:0042742|GO:0140374|GO:0034138|GO:0060700|GO:0071659|GO:0035458|GO:0043129|GO:0060339|GO:0070106|GO:0009615|GO:0032760|GO:0034142	119086	4938
ENSG00000104368	PLAT	plasminogen activator, tissue type	GO:0048167|GO:0014909|GO:0048008|GO:0007596|GO:0051918|GO:0036211|GO:0060279|GO:0071549|GO:0035249|GO:0051591|GO:0006508|GO:0071373|GO:0031639|GO:0001666|GO:0071372|GO:0010757|GO:0042730|GO:0099183|GO:0045861|GO:0060468|GO:0070542	126667	5327
