# Annotation file generated by Gemma
# Generated 08/27/2021
# If you use this file for your research, please cite: 
# Lim et al. (2021) Curation of over 10 000 transcriptomic studies to enable data reuse. 
# Database, baab006 (doi:10.1093/database/baab006). 
# Gemma link for this platform: http://gemma.msl.ubc.ca/ arrays/showArrayDesign.html?id=672
# Generic_human_ensemblIds  Generic platform for Homo sapiens, indexed by Ensembl IDs
# Homo sapiens
ProbeName	GeneSymbols	GeneNames	GOTerms	GemmaIDs	NCBIids
ENSG00000205879	FAM90A2P	family with sequence similarity 90 member A2, pseudogene		466066	729689
ENSG00000134545	KLRC1	killer cell lectin like receptor C1		82847	3821
ENSG00000225264	LOC646762	uncharacterized LOC646762		453158	646762
ENSG00000227232	WASH7P	WASP family homolog 7, pseudogene		458944	653635
ENSG00000239590	OR1J4	olfactory receptor family 1 subfamily J member 4		254076	26219
ENSG00000140287	HDC	histidine decarboxylase		60685	3067
ENSG00000284662	OR4F16	olfactory receptor family 4 subfamily F member 16		347287	81399
ENSG00000231990	LOC101928014	uncharacterized LOC101928014		8798130	101928014
ENSG00000266780	MIR4444-2	microRNA 4444-2		8648542	100846999
ENSG00000169902	TPST1	tyrosylprotein sulfotransferase 1		178715	8460
ENSG00000236130	PTCSC2	papillary thyroid carcinoma susceptibility candidate 2		8797754	101928337
ENSG00000176422	SPRYD4	SPRY domain containing 4		416954	283377
ENSG00000162998	FRZB	frizzled related protein		49670	2487
ENSG00000138778	CENPE	centromere protein E		23473	1062
ENSG00000163794	UCN	urocortin		166566	7349
ENSG00000181518	OR8D4	olfactory receptor family 8 subfamily D member 4		423902	338662
ENSG00000263979	MIR4672	microRNA 4672		8625171	100616429
ENSG00000142661	MYOM3	myomesin 3		384247	127294
ENSG00000241128	OR14A2	olfactory receptor family 14 subfamily A member 2		433212	388761
ENSG00000182700	IGIP	IgA inducing protein		445457	492311
ENSG00000086015	MAST2	microtubule associated serine/threonine kinase 2		237114	23139
ENSG00000143412	ANXA9	annexin A9		178025	8416
ENSG00000272196	H2AC19	H2A clustered histone 19		460082	723790
ENSG00000164074	ABHD18	abhydrolase domain containing 18		343318	80167
ENSG00000196632	WNK3	WNK lysine deficient protein kinase 3		331039	65267
ENSG00000213186	TRIM59	tripartite motif containing 59		422853	286827
ENSG00000162378	ZYG11B	zyg-11 family member B, cell cycle regulator		337483	79699
ENSG00000172031	EPHX4	epoxide hydrolase 4		412291	253152
ENSG00000188681	LOC100233156	tektin 4 pseudogene		457840	100233156
ENSG00000163646	CLRN1	clarin 1		167495	7401
ENSG00000157212	PAXIP1	PAX interacting protein 1		234328	22976
ENSG00000179935	LINC00652	long intergenic non-protein coding RNA 652		264035	29075
ENSG00000267013	LINC01929	long intergenic non-protein coding RNA 1929		8800548	101927229
ENSG00000047056	WDR37	WD repeat domain 37		233049	22884
ENSG00000124920	MYRF	myelin regulatory factor		16230	745
ENSG00000162571	TTLL10	tubulin tyrosine ligase like 10		412890	254173
ENSG00000105948	TTC26	tetratricopeptide repeat domain 26		341580	79989
ENSG00000258992	TSPY1	testis specific protein Y-linked 1		164554	7258
ENSG00000163576	EFHB	EF-hand domain family member B		397381	151651
ENSG00000187492	CDHR4	cadherin related family member 4		433611	389118
ENSG00000284447	MIR9-2	microRNA 9-2		441134	407047
ENSG00000231971	CT69	cancer/testis associated transcript 69		8797832	101928231
ENSG00000119682	AREL1	apoptosis resistant E3 ubiquitin protein ligase 1		203608	9870
ENSG00000155100	OTUD6B	OTU deubiquitinase 6B		280131	51633
ENSG00000176922	OR51S1	olfactory receptor family 51 subfamily S member 1		380162	119692
ENSG00000221466	MIR548AJ2	microRNA 548aj-2		8624823	100616252
ENSG00000260097	SPDYE6	speedy/RINGO cell cycle regulator family member E6		465810	729597
ENSG00000151778	SERP2	stress associated endoplasmic reticulum protein family member 2		432203	387923
ENSG00000124171	PARD6B	par-6 family cell polarity regulator beta		359119	84612
ENSG00000270704	SNORD64	small nucleolar RNA, C/D box 64		427583	347686
ENSG00000279355	AGPAT4-IT1	AGPAT4 intronic transcript 1		341624	79992
ENSG00000101596	SMCHD1	structural maintenance of chromosomes flexible hinge domain containing 1		240989	23347
ENSG00000163530	DPPA2	developmental pluripotency associated 2		397459	151871
ENSG00000101843	PSMD10	proteasome 26S subunit, non-ATPase 10		134537	5716
ENSG00000108417	KRT37	keratin 37		183005	8688
ENSG00000181856	SLC2A4	solute carrier family 2 member 4		150190	6517
ENSG00000252712	SCARNA14	small Cajal body-specific RNA 14		459899	692149
ENSG00000277203	F8A1	coagulation factor VIII associated 1		176266	8263
ENSG00000204147	ASAH2B	N-acylsphingosine amidohydrolase 2B		458494	653308
ENSG00000207711	MIR525	microRNA 525		1099784	574470
ENSG00000163686	ABHD6	abhydrolase domain containing 6, acylglycerol lipase		314935	57406
ENSG00000126603	GLIS2	GLIS family zinc finger 2		359721	84662
ENSG00000269037	LINC01838	long intergenic non-protein coding RNA 1838		8625778	100652911
ENSG00000188130	MAPK12	mitogen-activated protein kinase 12		145974	6300
ENSG00000267272	LINC01140	long intergenic non-protein coding RNA 1140		424730	339524
ENSG00000236933	LOC100132913	uncharacterized LOC100132913		3891640	100132913
ENSG00000204663	CST13P	cystatin 13, pseudogene		402183	164380
ENSG00000249574	LOC442497	uncharacterized LOC442497		444975	442497
ENSG00000142208	AKT1	AKT serine/threonine kinase 1		5067	207
ENSG00000205426	KRT81	keratin 81		84036	3887
ENSG00000168830	HTR1E	5-hydroxytryptamine receptor 1E		73975	3354
ENSG00000237647					
ENSG00000100462	PRMT5	protein arginine methyltransferase 5		214566	10419
ENSG00000106648	GALNTL5	polypeptide N-acetylgalactosaminyltransferase like 5		402992	168391
ENSG00000169621	APLF	aprataxin and PNKP like factor		406204	200558
ENSG00000223806	LINC00114	long intergenic non-protein coding RNA 114		438461	400866
ENSG00000115998	C2orf42	chromosome 2 open reading frame 42		291578	54980
ENSG00000150526					
ENSG00000112936	C7	complement C7		16071	730
ENSG00000029725	RABEP1	rabaptin, RAB GTPase binding effector protein 1		190902	9135
ENSG00000135549	PKIB	cAMP-dependent protein kinase inhibitor beta		131236	5570
ENSG00000170881	RNF139	ring finger protein 139		229883	11236
ENSG00000250930	LNX1-AS1	LNX1 antisense RNA 1		8722898	100873939
ENSG00000197360	ZNF98	zinc finger protein 98		394610	148198
ENSG00000170464	DNAJC18	DnaJ heat shock protein family (Hsp40) member C18		406977	202052
ENSG00000085224	ATRX	ATRX chromatin remodeler		12217	546
ENSG00000246695	RASSF8-AS1	RASSF8 antisense RNA 1		8571432	100506451
ENSG00000101745	ANKRD12	ankyrin repeat domain 12		239306	23253
ENSG00000179862	CITED4	Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 4		401967	163732
ENSG00000134588	USP26	ubiquitin specific peptidase 26		352066	83844
ENSG00000237943	PRKCQ-AS1	PRKCQ antisense RNA 1		441639	439949
ENSG00000179168	GGN	gametogenetin		405504	199720
ENSG00000085415	SEH1L	SEH1 like nucleoporin		349881	81929
ENSG00000224429	LINC00539	long intergenic non-protein coding RNA 539		8625685	100652865
ENSG00000255036	SUGT1P4-STRA6LP-CCDC180	SUGT1P4-STRA6LP-CCDC180 readthrough		318078	57653
ENSG00000170469	SPATA24	spermatogenesis associated 24		406961	202051
ENSG00000140471	LINS1	lines homolog 1		294799	55180
ENSG00000181449	SOX2	SRY-box transcription factor 2		153248	6657
ENSG00000168917	SLC35G2	solute carrier family 35 member G2		345768	80723
ENSG00000229084	LINC00226	long intergenic non-protein coding RNA 226		1106750	338004
ENSG00000138411	HECW2	HECT, C2 and WW domain containing E3 ubiquitin protein ligase 2		316276	57520
ENSG00000127928	GNGT1	G protein subunit gamma transducin 1		55334	2792
ENSG00000219445	LOC101928254	uncharacterized LOC101928254		8797910	101928254
ENSG00000269235	ZNF350-AS1	ZNF350 antisense RNA 1		8802624	101669766
ENSG00000188629					
ENSG00000251183	LINC01861	long intergenic non-protein coding RNA 1861		9256091	105378238
ENSG00000198750	CASTOR2	cytosolic arginine sensor for mTORC1 subunit 2		465337	729438
ENSG00000149656	LINC00266-1	long intergenic non-protein coding RNA 266-1		390862	140849
ENSG00000265246	LOC100506418	uncharacterized LOC100506418		8571363	100506418
ENSG00000215512	LOC644669	ankyrin repeat domain 30B pseudogene		450389	644669
ENSG00000231428	LINC00396	long intergenic non-protein coding RNA 396		9111043	104355146
ENSG00000251013	GAPDHP62	glyceraldehyde 3 phosphate dehydrogenase pseudogene 62		1097253	100128961
ENSG00000231246	LINC02884	long intergenic non-protein coding RNA 2884		9259096	105378909
ENSG00000228350	LINC02585	long intergenic non-protein coding RNA 2585		9006190	102724368
ENSG00000187109	NAP1L1	nucleosome assembly protein 1 like 1		114328	4673
ENSG00000146856	AGBL3	AGBL carboxypeptidase 3		425420	340351
ENSG00000149488	TMC2	transmembrane channel like 2		379265	117532
ENSG00000129493	HEATR5A	HEAT repeat containing 5A		250239	25938
ENSG00000214894	LINC00243	long intergenic non-protein coding RNA 243		8501277	401247
ENSG00000133422	MORC2	MORC family CW-type zinc finger 2		232972	22880
ENSG00000152402	GUCY1A2	guanylate cyclase 1 soluble subunit alpha 2		58779	2977
ENSG00000090905	TNRC6A	trinucleotide repeat containing adaptor 6A		260893	27327
ENSG00000228639	ROCR	regulator of chondrogenesis RNA		9002568	102723505
ENSG00000223923	TNS1-AS1	TNS1 antisense RNA 1		9236779	105373878
ENSG00000176903	PNMA1	PNMA family member 1		192590	9240
ENSG00000124508	BTN2A2	butyrophilin subfamily 2 member A2		213883	10385
ENSG00000116991	SIPA1L2	signal induced proliferation associated 1 like 2		316934	57568
ENSG00000163491	NEK10	NIMA related kinase 10		397716	152110
ENSG00000183423	LRIT3	leucine rich repeat, Ig-like and transmembrane domains 3		426977	345193
ENSG00000143248					
ENSG00000279111	OR10X1	olfactory receptor family 10 subfamily X member 1		385035	128367
ENSG00000105011	ASF1B	anti-silencing function 1B histone chaperone		302325	55723
ENSG00000237986	CELF2-AS2	CELF2 antisense RNA 2		441645	439950
ENSG00000014216	CAPN1	calpain 1		17941	823
ENSG00000284224	MIR937	microRNA 937		3467108	100126338
ENSG00000284362	MIR519A2	microRNA 519a-2		446469	574500
ENSG00000116990	MYCL	MYCL proto-oncogene, bHLH transcription factor		113105	4610
ENSG00000166135	HIF1AN	hypoxia inducible factor 1 subunit alpha inhibitor		301004	55662
ENSG00000163424	TEX55	testis expressed 55		397896	152405
ENSG00000167085	PHB	prohibitin		125150	5245
ENSG00000189269	DRICH1	aspartate rich 1		274074	51233
ENSG00000108515	ENO3	enolase 3		42657	2027
ENSG00000151687	ANKAR	ankyrin and armadillo repeat containing		396552	150709
ENSG00000124490	CRISP2	cysteine rich secretory protein 2		163763	7180
ENSG00000257621	PSMA3-AS1	PSMA3 antisense RNA 1		431103	379025
ENSG00000112576	CCND3	cyclin D3		19644	896
ENSG00000168303	MPLKIP	M-phase specific PLK1 interacting protein		388659	136647
ENSG00000284680	OR8B2	olfactory receptor family 8 subfamily B member 2		256308	26595
ENSG00000169313	P2RY12	purinergic receptor P2Y12		328929	64805
ENSG00000252906	SCARNA3	small Cajal body-specific RNA 3		459566	677679
ENSG00000284459	MIR24-1	microRNA 24-1		441088	407012
ENSG00000284508	MIR133A2	microRNA 133a-2		440952	406923
ENSG00000160211	G6PD	glucose-6-phosphate dehydrogenase		50575	2539
ENSG00000170836	PPM1D	protein phosphatase, Mg2+/Mn2+ dependent 1D		179225	8493
ENSG00000137055	PLAA	phospholipase A2 activating protein		194551	9373
ENSG00000241231	LOC102724604	uncharacterized LOC102724604		9007155	102724604
ENSG00000225190	PLEKHM1	pleckstrin homology and RUN domain containing M1		203123	9842
ENSG00000216775	LOC730101	uncharacterized LOC730101		467308	730101
ENSG00000233930	KRTAP5-AS1	KRTAP5-1/KRTAP5-2 antisense RNA 1		423883	338651
ENSG00000244302	PEX5L-AS2	PEX5L antisense RNA 2		8798224	101928790
ENSG00000259295	LOC440300	chondroitin sulfate proteoglycan 4 pseudogene		442239	440300
ENSG00000165689	ENTR1	endosome associated trafficking regulator 1		222062	10807
ENSG00000180219	FAM71C	family with sequence similarity 71 member C		404816	196472
ENSG00000145348	TBCK	TBC1 domain containing kinase		372354	93627
ENSG00000206579	XKR4	XK related 4		375473	114786
ENSG00000105281	SLC1A5	solute carrier family 1 member 5		150073	6510
ENSG00000204869	IGFL4	IGF like family member 4		445168	444882
ENSG00000232197	LOC102724511	uncharacterized LOC102724511		9006760	102724511
ENSG00000198692	EIF1AY	eukaryotic translation initiation factor 1A Y-linked		190035	9086
ENSG00000156831	NSMCE2	NSE2 (MMS21) homolog, SMC5-SMC6 complex SUMO ligase		422099	286053
ENSG00000228151	LOC101928733	uncharacterized LOC101928733		8798168	101928733
ENSG00000241697	TMEFF1	transmembrane protein with EGF like and two follistatin like domains 1		181072	8577
ENSG00000055147	FAM114A2	family with sequence similarity 114 member A2		222309	10827
ENSG00000253787	LINC02219	long intergenic non-protein coding RNA 2219		9001616	102467655
ENSG00000110107	PRPF19	pre-mRNA processing factor 19		261164	27339
ENSG00000118707	TGIF2	TGFB induced factor homeobox 2		321754	60436
ENSG00000162699	DNAJA1P5	DnaJ heat shock protein family (Hsp40) member A1 pseudogene 5		373270	94236
ENSG00000228075	BOD1L2	biorientation of chromosomes in cell division 1 like 2		419019	284257
ENSG00000155307	SAMSN1	SAM domain, SH3 domain and nuclear localization signals 1		324411	64092
ENSG00000182154	MRPL41	mitochondrial ribosomal protein L41		329985	64975
ENSG00000108100	CCNY	cyclin Y		408726	219771
ENSG00000263476	MIR3156-1	microRNA 3156-1		8506638	100422988
ENSG00000184164	CRELD2	cysteine rich with EGF like domains 2		333988	79174
ENSG00000124196	GTSF1L	gametocyte specific factor 1 like		395734	149699
ENSG00000284520	MIRLET7B	microRNA let-7b		440899	406884
ENSG00000157303	SUSD3	sushi domain containing 3		407726	203328
ENSG00000251258	RFPL4B	ret finger protein like 4B		444752	442247
ENSG00000111678	C12orf57	chromosome 12 open reading frame 57		374300	113246
ENSG00000111405	ENDOU	endonuclease, poly(U) specific		187608	8909
ENSG00000249641	HOXC13-AS	HOXC13 antisense RNA		8762904	100874366
ENSG00000254999	BRK1	BRICK1 subunit of SCAR/WAVE actin nucleating complex		304792	55845
ENSG00000152413	HOMER1	homer scaffold protein 1		196069	9456
ENSG00000224281	SLC25A5-AS1	SLC25A5 antisense RNA 1		8102011	100303728
ENSG00000116701	NCF2	neutrophil cytosolic factor 2		114636	4688
ENSG00000269881	FAM234A	family with sequence similarity 234 member A		353959	83986
ENSG00000076716	GPC4	glypican 4		46891	2239
ENSG00000089199	CHGB	chromogranin B		24416	1114
ENSG00000204653	ASPDH	aspartate dehydrogenase domain containing		446266	554235
ENSG00000144891	AGTR1	angiotensin II receptor type 1		4654	185
ENSG00000145002	FAM86B2	family with sequence similarity 86 member B2		458543	653333
ENSG00000129951	PLPPR3	phospholipid phosphatase related 3		340942	79948
ENSG00000279050	PWAR1	Prader Willi/Angelman region RNA 1		392706	145624
ENSG00000142528	ZNF473	zinc finger protein 473		249313	25888
ENSG00000075292	ZNF638	zinc finger protein 638		261040	27332
ENSG00000241978	AKAP2	A-kinase anchoring protein 2		229578	11217
ENSG00000231418	LOC105375224	uncharacterized LOC105375224		9243097	105375224
ENSG00000080511	RDH8	retinol dehydrogenase 8		269095	50700
ENSG00000151304	SRFBP1	serum response factor binding protein 1		398387	153443
ENSG00000162645	GBP2	guanylate binding protein 2		52356	2634
ENSG00000255690	TRIL	TLR4 interactor with leucine rich repeats		203548	9865
ENSG00000034677	RNF19A	ring finger protein 19A, RBR E3 ubiquitin protein ligase		249462	25897
ENSG00000264657	MIR3171	microRNA 3171		8538665	100422830
ENSG00000021826	CPS1	carbamoyl-phosphate synthase 1		28950	1373
ENSG00000246089	MCPH1-DT	MCPH1 divergent transcript		8090015	100287015
ENSG00000131504	DIAPH1	diaphanous related formin 1		35790	1729
ENSG00000078699	CBFA2T2	CBFA2/RUNX1 partner transcriptional co-repressor 2		190972	9139
ENSG00000165416	SUGT1	SGT1 homolog, MIS12 kinetochore complex assembly cochaperone		223536	10910
ENSG00000284485	MIR205	microRNA 205		441043	406988
ENSG00000249690	LOC729558	uncharacterized LOC729558		465694	729558
ENSG00000213075	RPL31P11	ribosomal protein L31 pseudogene 11		446786	641311
ENSG00000126353	CCR7	C-C motif chemokine receptor 7		26643	1236
ENSG00000171345	KRT19	keratin 19		83945	3880
ENSG00000112679	DUSP22	dual specificity phosphatase 22		310696	56940
ENSG00000185896	LAMP1	lysosomal associated membrane protein 1		84757	3916
ENSG00000267407	LINC02841	long intergenic non-protein coding RNA 2841		9230023	105372360
ENSG00000084070	SMAP2	small ArfGAP2		327778	64744
ENSG00000151623	NR3C2	nuclear receptor subfamily 3 group C member 2		92501	4306
ENSG00000173480	ZNF417	zinc finger protein 417		394124	147687
ENSG00000267448	LOC105372244	uncharacterized LOC105372244		9229430	105372244
ENSG00000175550	DRAP1	DR1 associated protein 1		218237	10589
ENSG00000105221	AKT2	AKT serine/threonine kinase 2		5100	208
ENSG00000127920	GNG11	G protein subunit gamma 11		55313	2791
ENSG00000204152	TIMM23B	translocase of inner mitochondrial membrane 23 homolog B		8625458	100652748
ENSG00000251273	LINC02228	long intergenic non-protein coding RNA 2228		9240579	105374694
ENSG00000188672	RHCE	Rh blood group CcEe antigens		140564	6006
ENSG00000146926	ASB10	ankyrin repeat and SOCS box containing 10		388637	136371
ENSG00000277157	H4C4	H4 clustered histone 4		177362	8360
ENSG00000198055	GRK6	G protein-coupled receptor kinase 6		56546	2870
ENSG00000196767	POU3F4	POU class 3 homeobox 4		129044	5456
ENSG00000284139	MIR1234	microRNA 1234		8101835	100302196
ENSG00000165695	AK8	adenylate kinase 8		399784	158067
ENSG00000166321	NUDT13	nudix hydrolase 13		250643	25961
ENSG00000087152	ATXN7L3	ataxin 7 like 3		311222	56970
ENSG00000214688	C10orf105	chromosome 10 open reading frame 105		441278	414152
ENSG00000234210	LOC101927914	uncharacterized LOC101927914		8800238	101927914
ENSG00000086475	SEPHS1	selenophosphate synthetase 1		233815	22929
ENSG00000176022	B3GALT6	beta-1,3-galactosyltransferase 6		383910	126792
ENSG00000116221	MRPL37	mitochondrial ribosomal protein L37		274416	51253
ENSG00000249695	LOC574538	uncharacterized LOC574538		446488	574538
ENSG00000105711	SCN1B	sodium voltage-gated channel beta subunit 1		146446	6324
ENSG00000232077	LINC01031	long intergenic non-protein coding RNA 1031		8798821	101929184
ENSG00000277196	LOC102724788	proline dehydrogenase 1, mitochondrial		9007903	102724788
ENSG00000124201	ZNFX1	zinc finger NFX1-type containing 1		313555	57169
ENSG00000169062	UPF3A	UPF3A regulator of nonsense mediated mRNA decay		330599	65110
ENSG00000229643	LINC00280	long intergenic non-protein coding RNA 280		8722947	100873964
ENSG00000277067	LOC102724843	uncharacterized LOC102724843		9008135	102724843
ENSG00000250033	SLC7A11-AS1	SLC7A11 antisense RNA 1		446802	641364
ENSG00000234127	TRIM26	tripartite motif containing 26		171594	7726
ENSG00000274386	TMEM269	transmembrane protein 269		3881006	100129924
ENSG00000103051	COG4	component of oligomeric golgi complex 4		248543	25839
